Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2023-04-02 06:32:05.729,10677.0,223.0,6,100.0,False,0,car,0 days 00:01:06.471000,0 days 02:31:03.907000
2023-04-02 06:32:06.129,10898.0,230.0,6,100.0,False,0,car,0 days 00:01:06.871000,0 days 02:31:04.307000
2023-04-02 06:32:06.409,10961.0,230.0,6,100.0,False,0,car,0 days 00:01:07.151000,0 days 02:31:04.587000
2023-04-02 06:32:06.729,10961.0,230.0,6,100.0,False,0,car,0 days 00:01:07.471000,0 days 02:31:04.907000
2023-04-02 06:32:06.929,11154.0,236.0,6,100.0,False,0,car,0 days 00:01:07.671000,0 days 02:31:05.107000
2023-04-02 06:32:07.089,11154.0,236.0,6,100.0,True,0,car,0 days 00:01:07.831000,0 days 02:31:05.267000
2023-04-02 06:32:07.249,10594.0,236.0,6,100.0,True,0,car,0 days 00:01:07.991000,0 days 02:31:05.427000
2023-04-02 06:32:07.609,9210.0,176.0,6,0.0,True,0,car,0 days 00:01:08.351000,0 days 02:31:05.787000
2023-04-02 06:32:07.889,9378.0,159.0,6,0.0,True,0,car,0 days 00:01:08.631000,0 days 02:31:06.067000
2023-04-02 06:32:08.129,9663.0,151.0,4,0.0,True,0,car,0 days 00:01:08.871000,0 days 02:31:06.307000
2023-04-02 06:32:08.448,7767.0,116.0,3,0.0,True,0,car,0 days 00:01:09.190000,0 days 02:31:06.626000
2023-04-02 06:32:08.688,7295.0,108.0,3,0.0,True,0,car,0 days 00:01:09.430000,0 days 02:31:06.866000
2023-04-02 06:32:08.968,6828.0,101.0,3,0.0,True,0,car,0 days 00:01:09.710000,0 days 02:31:07.146000
2023-04-02 06:32:09.128,6638.0,96.0,3,0.0,True,0,car,0 days 00:01:09.870000,0 days 02:31:07.306000
2023-04-02 06:32:09.488,6853.0,90.0,3,24.0,False,0,car,0 days 00:01:10.230000,0 days 02:31:07.666000
2023-04-02 06:32:09.688,6942.0,91.0,3,34.0,False,0,car,0 days 00:01:10.430000,0 days 02:31:07.866000
2023-04-02 06:32:09.888,7310.0,94.0,3,42.0,False,0,car,0 days 00:01:10.630000,0 days 02:31:08.066000
2023-04-02 06:32:10.049,7539.0,96.0,3,47.0,False,0,car,0 days 00:01:10.791000,0 days 02:31:08.227000
2023-04-02 06:32:10.289,7940.0,104.0,3,60.0,False,0,car,0 days 00:01:11.031000,0 days 02:31:08.467000
2023-04-02 06:32:10.449,8477.0,107.0,3,60.0,False,0,car,0 days 00:01:11.191000,0 days 02:31:08.627000
2023-04-02 06:32:10.649,9028.0,114.0,3,69.0,False,0,car,0 days 00:01:11.391000,0 days 02:31:08.827000
2023-04-02 06:32:10.849,9663.0,122.0,3,82.0,False,0,car,0 days 00:01:11.591000,0 days 02:31:09.027000
2023-04-02 06:32:11.089,10435.0,137.0,3,100.0,False,0,car,0 days 00:01:11.831000,0 days 02:31:09.267000
2023-04-02 06:32:11.449,11086.0,151.0,3,95.0,False,0,car,0 days 00:01:12.191000,0 days 02:31:09.627000
2023-04-02 06:32:11.649,10097.0,157.0,3,74.0,False,0,car,0 days 00:01:12.391000,0 days 02:31:09.827000
2023-04-02 06:32:11.849,10191.0,160.0,4,59.0,False,0,car,0 days 00:01:12.591000,0 days 02:31:10.027000
2023-04-02 06:32:12.049,10003.0,161.0,4,36.0,False,0,car,0 days 00:01:12.791000,0 days 02:31:10.227000
2023-04-02 06:32:12.329,10215.0,159.0,4,55.0,False,0,car,0 days 00:01:13.071000,0 days 02:31:10.507000
2023-04-02 06:32:12.489,10440.0,161.0,4,67.0,False,0,car,0 days 00:01:13.231000,0 days 02:31:10.667000
2023-04-02 06:32:12.769,10706.0,165.0,4,74.0,False,0,car,0 days 00:01:13.511000,0 days 02:31:10.947000
2023-04-02 06:32:12.929,10919.0,165.0,4,80.0,False,0,car,0 days 00:01:13.671000,0 days 02:31:11.107000
2023-04-02 06:32:13.249,11375.0,176.0,4,86.0,False,0,car,0 days 00:01:13.991000,0 days 02:31:11.427000
2023-04-02 06:32:13.529,11597.0,176.0,4,100.0,False,0,car,0 days 00:01:14.271000,0 days 02:31:11.707000
2023-04-02 06:32:13.849,10951.0,195.0,4,100.0,False,0,car,0 days 00:01:14.591000,0 days 02:31:12.027000
2023-04-02 06:32:15.328,11240.0,231.0,6,100.0,False,0,car,0 days 00:01:16.070000,0 days 02:31:13.506000
2023-04-02 06:32:15.608,11482.0,239.0,6,100.0,False,0,car,0 days 00:01:16.350000,0 days 02:31:13.786000
2023-04-02 06:32:15.768,11588.0,246.0,6,100.0,False,0,car,0 days 00:01:16.510000,0 days 02:31:13.946000
2023-04-02 06:32:15.968,10512.0,249.0,6,100.0,False,0,car,0 days 00:01:16.710000,0 days 02:31:14.146000
2023-04-02 06:32:16.248,10596.0,253.0,7,100.0,False,0,car,0 days 00:01:16.990000,0 days 02:31:14.426000
2023-04-02 06:32:16.488,10776.0,258.0,7,100.0,False,0,car,0 days 00:01:17.230000,0 days 02:31:14.666000
2023-04-02 06:32:16.889,11014.0,264.0,7,100.0,False,0,car,0 days 00:01:17.631000,0 days 02:31:15.067000
2023-04-02 06:32:17.329,11237.0,269.0,7,100.0,False,0,car,0 days 00:01:18.071000,0 days 02:31:15.507000
2023-04-02 06:32:17.729,11351.0,273.0,7,100.0,False,0,car,0 days 00:01:18.471000,0 days 02:31:15.907000
2023-04-02 06:32:17.929,11420.0,276.0,7,100.0,False,0,car,0 days 00:01:18.671000,0 days 02:31:16.107000
2023-04-02 06:32:18.129,11573.0,279.0,7,100.0,False,0,car,0 days 00:01:18.871000,0 days 02:31:16.307000
2023-04-02 06:32:18.329,11202.0,280.0,7,100.0,False,0,car,0 days 00:01:19.071000,0 days 02:31:16.507000
2023-04-02 06:32:18.489,10177.0,282.0,7,100.0,False,0,car,0 days 00:01:19.231000,0 days 02:31:16.667000
2023-04-02 06:32:18.689,10496.0,284.0,8,100.0,False,0,car,0 days 00:01:19.431000,0 days 02:31:16.867000
2023-04-02 06:32:18.969,10477.0,284.0,8,100.0,False,0,car,0 days 00:01:19.711000,0 days 02:31:17.147000
2023-04-02 06:32:19.409,10477.0,284.0,8,100.0,False,0,car,0 days 00:01:20.151000,0 days 02:31:17.587000
2023-04-02 06:32:19.609,10477.0,284.0,8,100.0,False,0,car,0 days 00:01:20.351000,0 days 02:31:17.787000
2023-04-02 06:32:19.769,10477.0,284.0,8,104.0,True,0,car,0 days 00:01:20.511000,0 days 02:31:17.947000
