Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2023-04-02 06:32:04.249,10308.0,169.0,4,47.0,False,0,car,0 days 00:01:12.616000,0 days 02:31:02.427000
2023-04-02 06:32:04.489,10286.0,170.0,4,35.0,False,0,car,0 days 00:01:12.856000,0 days 02:31:02.667000
2023-04-02 06:32:04.809,10452.0,169.0,4,64.0,False,0,car,0 days 00:01:13.176000,0 days 02:31:02.987000
2023-04-02 06:32:05.049,10750.0,173.0,4,75.0,False,0,car,0 days 00:01:13.416000,0 days 02:31:03.227000
2023-04-02 06:32:05.249,10914.0,177.0,4,85.0,False,0,car,0 days 00:01:13.616000,0 days 02:31:03.427000
2023-04-02 06:32:05.529,9779.0,182.0,4,100.0,False,0,car,0 days 00:01:13.896000,0 days 02:31:03.707000
2023-04-02 06:32:05.729,10099.0,188.0,5,100.0,False,0,car,0 days 00:01:14.096000,0 days 02:31:03.907000
2023-04-02 06:32:06.129,10643.0,198.0,5,100.0,False,0,car,0 days 00:01:14.496000,0 days 02:31:04.307000
2023-04-02 06:32:06.409,10881.0,207.0,5,100.0,False,0,car,0 days 00:01:14.776000,0 days 02:31:04.587000
2023-04-02 06:32:06.729,11246.0,216.0,5,100.0,False,0,car,0 days 00:01:15.096000,0 days 02:31:04.907000
2023-04-02 06:32:06.929,11500.0,221.0,5,100.0,False,0,car,0 days 00:01:15.296000,0 days 02:31:05.107000
2023-04-02 06:32:07.089,11640.0,226.0,5,100.0,False,0,car,0 days 00:01:15.456000,0 days 02:31:05.267000
2023-04-02 06:32:07.249,11080.0,231.0,5,100.0,False,0,car,0 days 00:01:15.616000,0 days 02:31:05.427000
2023-04-02 06:32:07.609,10844.0,238.0,6,100.0,False,0,car,0 days 00:01:15.976000,0 days 02:31:05.787000
2023-04-02 06:32:07.889,11073.0,245.0,6,100.0,False,0,car,0 days 00:01:16.256000,0 days 02:31:06.067000
2023-04-02 06:32:08.129,11239.0,249.0,6,100.0,False,0,car,0 days 00:01:16.496000,0 days 02:31:06.307000
2023-04-02 06:32:08.448,11414.0,256.0,6,100.0,False,0,car,0 days 00:01:16.815000,0 days 02:31:06.626000
2023-04-02 06:32:08.688,11386.0,259.0,6,100.0,False,0,car,0 days 00:01:17.055000,0 days 02:31:06.866000
2023-04-02 06:32:08.968,10537.0,263.0,7,100.0,False,0,car,0 days 00:01:17.335000,0 days 02:31:07.146000
2023-04-02 06:32:09.128,10597.0,265.0,7,100.0,False,0,car,0 days 00:01:17.495000,0 days 02:31:07.306000
2023-04-02 06:32:09.488,10793.0,270.0,7,100.0,False,0,car,0 days 00:01:17.855000,0 days 02:31:07.666000
2023-04-02 06:32:09.688,10851.0,273.0,7,100.0,False,0,car,0 days 00:01:18.055000,0 days 02:31:07.866000
2023-04-02 06:32:09.888,10942.0,275.0,7,100.0,False,0,car,0 days 00:01:18.255000,0 days 02:31:08.066000
2023-04-02 06:32:10.049,10983.0,277.0,7,100.0,False,0,car,0 days 00:01:18.416000,0 days 02:31:08.227000
2023-04-02 06:32:10.289,11132.0,279.0,7,100.0,False,0,car,0 days 00:01:18.656000,0 days 02:31:08.467000
2023-04-02 06:32:10.449,11121.0,281.0,7,100.0,False,0,car,0 days 00:01:18.816000,0 days 02:31:08.627000
2023-04-02 06:32:10.649,11173.0,283.0,7,100.0,False,0,car,0 days 00:01:19.016000,0 days 02:31:08.827000
2023-04-02 06:32:10.849,11256.0,285.0,7,100.0,False,0,car,0 days 00:01:19.216000,0 days 02:31:09.027000
2023-04-02 06:32:11.089,11337.0,286.0,7,100.0,False,0,car,0 days 00:01:19.456000,0 days 02:31:09.267000
2023-04-02 06:32:11.449,11499.0,290.0,7,100.0,False,0,car,0 days 00:01:19.816000,0 days 02:31:09.627000
2023-04-02 06:32:11.649,11488.0,291.0,7,100.0,False,0,car,0 days 00:01:20.016000,0 days 02:31:09.827000
2023-04-02 06:32:11.849,11525.0,293.0,7,100.0,False,0,car,0 days 00:01:20.216000,0 days 02:31:10.027000
